Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_66_208,VGND,li1,116.6100,201.2800,0.000036
FILLER_66_186,VGND,li1,106.4900,201.2800,0.000036
FILLER_66_174,VGND,li1,103.0400,201.2800,0.000034
FILLER_66_165,VGND,li1,96.6000,201.2800,0.000033
FILLER_66_157,VGND,li1,94.3000,201.2800,0.000032
FILLER_66_139,VGND,li1,84.4100,201.2800,0.000028
FILLER_66_133,VGND,li1,82.8000,201.2800,0.000027
FILLER_66_121,VGND,li1,78.6600,201.2800,0.000026
FILLER_66_109,VGND,li1,73.1400,201.2800,0.000023
FILLER_66_97,VGND,li1,67.6200,201.2800,0.000020
FILLER_66_85,VGND,li1,62.1000,201.2800,0.000017
FILLER_66_83,VGND,li1,58.6500,201.2800,0.000015
FILLER_66_77,VGND,li1,57.0400,201.2800,0.000015
FILLER_66_65,VGND,li1,52.9000,201.2800,0.000012
FILLER_66_53,VGND,li1,47.3800,201.2800,0.000009
FILLER_66_41,VGND,li1,41.8600,201.2800,0.000006
FILLER_66_29,VGND,li1,36.3400,201.2800,0.000005
FILLER_66_27,VGND,li1,32.8900,201.2800,0.000005
FILLER_66_15,VGND,li1,29.9000,201.2800,0.000005
FILLER_66_3,VGND,li1,24.3800,201.2800,0.000005
FILLER_65_449,VGND,li1,227.7000,201.2800,0.000005
FILLER_65_447,VGND,li1,226.0900,201.2800,0.000005
FILLER_65_441,VGND,li1,224.4800,201.2800,0.000005
FILLER_65_429,VGND,li1,220.3400,201.2800,0.000005
FILLER_65_417,VGND,li1,214.8200,201.2800,0.000005
FILLER_65_405,VGND,li1,209.3000,201.2800,0.000005
FILLER_65_393,VGND,li1,203.7800,201.2800,0.000005
FILLER_65_391,VGND,li1,200.3300,201.2800,0.000005
FILLER_65_383,VGND,li1,198.2600,201.2800,0.000005
FILLER_65_371,VGND,li1,193.6600,201.2800,0.000005
FILLER_65_359,VGND,li1,188.1400,201.2800,0.000008
FILLER_65_349,VGND,li1,181.0100,201.2800,0.000012
FILLER_65_337,VGND,li1,178.0200,201.2800,0.000012
FILLER_65_335,VGND,li1,174.5700,201.2800,0.000014
FILLER_65_327,VGND,li1,172.5000,201.2800,0.000014
FILLER_65_315,VGND,li1,167.9000,201.2800,0.000016
FILLER_65_293,VGND,li1,156.8600,201.2800,0.000020
FILLER_65_281,VGND,li1,152.2600,201.2800,0.000022
FILLER_65_268,VGND,li1,146.2800,201.2800,0.000025
FILLER_65_256,VGND,li1,140.7600,201.2800,0.000027
FILLER_65_244,VGND,li1,135.2400,201.2800,0.000029
FILLER_65_232,VGND,li1,129.7200,201.2800,0.000032
FILLER_65_223,VGND,li1,123.0500,201.2800,0.000034
FILLER_65_211,VGND,li1,120.0600,201.2800,0.000035
FILLER_65_199,VGND,li1,114.5400,201.2800,0.000037
FILLER_65_186,VGND,li1,107.1800,201.2800,0.000036
FILLER_65_169,VGND,li1,98.6700,201.2800,0.000033
FILLER_65_167,VGND,li1,97.2900,201.2800,0.000033
FILLER_65_155,VGND,li1,94.3000,201.2800,0.000032
FILLER_65_137,VGND,li1,83.9500,201.2800,0.000028
FILLER_65_129,VGND,li1,81.4200,201.2800,0.000027
FILLER_65_111,VGND,li1,71.5300,201.2800,0.000021
FILLER_65_105,VGND,li1,69.9200,201.2800,0.000021
FILLER_65_93,VGND,li1,65.7800,201.2800,0.000019
FILLER_65_81,VGND,li1,60.2600,201.2800,0.000016
FILLER_65_69,VGND,li1,54.7400,201.2800,0.000013
FILLER_65_57,VGND,li1,49.2200,201.2800,0.000010
FILLER_65_55,VGND,li1,45.7700,201.2800,0.000008
FILLER_65_51,VGND,li1,44.6200,201.2800,0.000008
FILLER_65_39,VGND,li1,40.9400,201.2800,0.000005
FILLER_65_27,VGND,li1,35.4200,201.2800,0.000005
FILLER_65_15,VGND,li1,29.9000,201.2800,0.000005
FILLER_65_3,VGND,li1,24.3800,201.2800,0.000005
FILLER_64_445,VGND,li1,226.7800,195.8400,0.000006
FILLER_64_433,VGND,li1,222.1800,195.8400,0.000006
FILLER_64_421,VGND,li1,216.6600,195.8400,0.000006
FILLER_64_419,VGND,li1,213.2100,195.8400,0.000006
FILLER_64_413,VGND,li1,211.6000,195.8400,0.000006
FILLER_64_401,VGND,li1,207.4600,195.8400,0.000006
FILLER_64_389,VGND,li1,201.9400,195.8400,0.000006
FILLER_64_377,VGND,li1,196.4200,195.8400,0.000006
FILLER_64_365,VGND,li1,190.9000,195.8400,0.000007
FILLER_64_362,VGND,li1,187.2200,195.8400,0.000009
FILLER_64_354,VGND,li1,184.9200,195.8400,0.000010
FILLER_64_334,VGND,li1,175.7200,195.8400,0.000015
FILLER_64_324,VGND,li1,169.9700,195.8400,0.000017
FILLER_64_309,VGND,li1,163.3000,195.8400,0.000020
FILLER_64_289,VGND,li1,153.8700,195.8400,0.000024
FILLER_64_277,VGND,li1,150.4200,195.8400,0.000024
FILLER_64_248,VGND,li1,135.2400,195.8400,0.000028
FILLER_64_221,VGND,li1,122.5900,195.8400,0.000030
FILLER_64_188,VGND,li1,106.9500,195.8400,0.000030
FILLER_64_184,VGND,li1,105.8000,195.8400,0.000030
FILLER_64_167,VGND,li1,97.2900,195.8400,0.000029
FILLER_64_161,VGND,li1,95.6800,195.8400,0.000029
FILLER_64_149,VGND,li1,91.5400,195.8400,0.000027
FILLER_64_138,VGND,li1,84.1800,195.8400,0.000025
FILLER_64_126,VGND,li1,80.9600,195.8400,0.000023
FILLER_64_109,VGND,li1,70.8400,195.8400,0.000019
FILLER_64_97,VGND,li1,67.6200,195.8400,0.000018
FILLER_64_85,VGND,li1,62.1000,195.8400,0.000015
FILLER_64_83,VGND,li1,58.6500,195.8400,0.000014
FILLER_64_77,VGND,li1,57.0400,195.8400,0.000013
FILLER_64_65,VGND,li1,52.9000,195.8400,0.000011
FILLER_64_53,VGND,li1,47.3800,195.8400,0.000008
FILLER_64_41,VGND,li1,41.8600,195.8400,0.000006
FILLER_64_29,VGND,li1,36.3400,195.8400,0.000005
FILLER_64_27,VGND,li1,32.8900,195.8400,0.000005
FILLER_64_15,VGND,li1,29.9000,195.8400,0.000005
FILLER_64_3,VGND,li1,24.3800,195.8400,0.000005
FILLER_63_449,VGND,li1,227.7000,195.8400,0.000006
FILLER_63_447,VGND,li1,226.0900,195.8400,0.000006
FILLER_63_441,VGND,li1,224.4800,195.8400,0.000006
FILLER_63_429,VGND,li1,220.3400,195.8400,0.000006
FILLER_63_417,VGND,li1,214.8200,195.8400,0.000006
FILLER_63_405,VGND,li1,209.3000,195.8400,0.000006
FILLER_63_393,VGND,li1,203.7800,195.8400,0.000006
FILLER_63_390,VGND,li1,200.1000,195.8400,0.000006
FILLER_63_382,VGND,li1,197.8000,195.8400,0.000006
FILLER_63_370,VGND,li1,193.2000,195.8400,0.000006
FILLER_63_353,VGND,li1,182.8500,195.8400,0.000012
FILLER_63_322,VGND,li1,170.2000,195.8400,0.000017
FILLER_63_310,VGND,li1,165.6000,195.8400,0.000019
FILLER_63_297,VGND,li1,158.2400,195.8400,0.000022
FILLER_63_261,VGND,li1,140.7600,195.8400,0.000027
FILLER_63_252,VGND,li1,136.8500,195.8400,0.000028
FILLER_63_242,VGND,li1,132.2500,195.8400,0.000029
FILLER_63_234,VGND,li1,129.7200,195.8400,0.000029
FILLER_63_225,VGND,li1,124.4300,195.8400,0.000030
FILLER_63_221,VGND,li1,122.5900,195.8400,0.000030
FILLER_63_202,VGND,li1,114.0800,195.8400,0.000030
FILLER_63_194,VGND,li1,109.9400,195.8400,0.000030
FILLER_63_186,VGND,li1,107.6400,195.8400,0.000030
FILLER_63_169,VGND,li1,98.4400,195.8400,0.000029
FILLER_63_128,VGND,li1,79.3500,195.8400,0.000023
FILLER_63_120,VGND,li1,75.6700,195.8400,0.000022
FILLER_63_104,VGND,li1,69.9200,195.8400,0.000019
FILLER_63_92,VGND,li1,65.3200,195.8400,0.000017
FILLER_63_73,VGND,li1,56.5800,195.8400,0.000013
FILLER_63_57,VGND,li1,48.3000,195.8400,0.000008
FILLER_63_55,VGND,li1,45.7700,195.8400,0.000007
FILLER_63_51,VGND,li1,44.6200,195.8400,0.000007
FILLER_63_39,VGND,li1,40.9400,195.8400,0.000005
FILLER_63_27,VGND,li1,35.4200,195.8400,0.000005
FILLER_63_15,VGND,li1,29.9000,195.8400,0.000005
FILLER_63_3,VGND,li1,24.3800,195.8400,0.000005
FILLER_62_445,VGND,li1,226.7800,190.4000,0.000011
FILLER_62_433,VGND,li1,222.1800,190.4000,0.000011
FILLER_62_421,VGND,li1,216.6600,190.4000,0.000011
FILLER_62_417,VGND,li1,212.7500,190.4000,0.000011
FILLER_62_405,VGND,li1,209.3000,190.4000,0.000011
FILLER_62_393,VGND,li1,203.7800,190.4000,0.000011
FILLER_62_381,VGND,li1,198.2600,190.4000,0.000011
FILLER_62_363,VGND,li1,187.4500,190.4000,0.000016
FILLER_62_341,VGND,li1,177.5600,190.4000,0.000024
FILLER_62_333,VGND,li1,175.2600,190.4000,0.000025
FILLER_62_321,VGND,li1,170.6600,190.4000,0.000027
FILLER_62_309,VGND,li1,165.1400,190.4000,0.000028
FILLER_62_307,VGND,li1,161.6900,190.4000,0.000030
FILLER_62_301,VGND,li1,160.0800,190.4000,0.000030
FILLER_62_289,VGND,li1,155.9400,190.4000,0.000031
FILLER_62_265,VGND,li1,143.0600,190.4000,0.000035
FILLER_62_253,VGND,li1,139.3800,190.4000,0.000035
FILLER_62_246,VGND,li1,134.7800,190.4000,0.000037
FILLER_62_229,VGND,li1,125.8100,190.4000,0.000039
FILLER_62_221,VGND,li1,123.7400,190.4000,0.000039
FILLER_62_197,VGND,li1,112.7000,190.4000,0.000041
FILLER_62_188,VGND,li1,108.5600,190.4000,0.000041
FILLER_62_176,VGND,li1,103.9600,190.4000,0.000041
FILLER_62_163,VGND,li1,96.6000,190.4000,0.000041
FILLER_62_151,VGND,li1,92.4600,190.4000,0.000042
FILLER_62_141,VGND,li1,85.3300,190.4000,0.000042
FILLER_62_132,VGND,li1,82.8000,190.4000,0.000042
FILLER_62_115,VGND,li1,74.5200,190.4000,0.000040
FILLER_62_93,VGND,li1,64.4000,190.4000,0.000033
FILLER_62_83,VGND,li1,58.6500,190.4000,0.000029
FILLER_62_58,VGND,li1,47.3800,190.4000,0.000019
FILLER_62_41,VGND,li1,39.3300,190.4000,0.000011
FILLER_62_29,VGND,li1,36.3400,190.4000,0.000011
FILLER_62_27,VGND,li1,32.8900,190.4000,0.000011
FILLER_62_19,VGND,li1,30.8200,190.4000,0.000011
FILLER_62_7,VGND,li1,26.2200,190.4000,0.000011
FILLER_61_449,VGND,li1,227.7000,190.4000,0.000011
FILLER_61_447,VGND,li1,226.0900,190.4000,0.000011
FILLER_61_441,VGND,li1,224.4800,190.4000,0.000011
FILLER_61_429,VGND,li1,220.3400,190.4000,0.000011
FILLER_61_417,VGND,li1,214.8200,190.4000,0.000011
FILLER_61_405,VGND,li1,209.3000,190.4000,0.000011
FILLER_61_393,VGND,li1,203.7800,190.4000,0.000011
FILLER_61_390,VGND,li1,200.1000,190.4000,0.000011
FILLER_61_382,VGND,li1,197.8000,190.4000,0.000011
FILLER_61_370,VGND,li1,193.2000,190.4000,0.000011
FILLER_61_349,VGND,li1,181.0100,190.4000,0.000023
FILLER_61_337,VGND,li1,178.0200,190.4000,0.000024
FILLER_61_333,VGND,li1,174.1100,190.4000,0.000025
FILLER_61_314,VGND,li1,165.3700,190.4000,0.000028
FILLER_61_308,VGND,li1,162.1500,190.4000,0.000029
FILLER_61_293,VGND,li1,157.7800,190.4000,0.000030
FILLER_61_281,VGND,li1,152.2600,190.4000,0.000032
FILLER_61_279,VGND,li1,148.8100,190.4000,0.000033
FILLER_61_271,VGND,li1,146.7400,190.4000,0.000034
FILLER_61_264,VGND,li1,141.9100,190.4000,0.000035
FILLER_61_258,VGND,li1,140.3000,190.4000,0.000035
FILLER_61_246,VGND,li1,136.1600,190.4000,0.000037
FILLER_61_225,VGND,li1,125.1200,190.4000,0.000039
FILLER_61_216,VGND,li1,121.4400,190.4000,0.000040
FILLER_61_194,VGND,li1,109.7100,190.4000,0.000041
FILLER_61_182,VGND,li1,106.7200,190.4000,0.000041
FILLER_61_148,VGND,li1,91.0800,190.4000,0.000042
FILLER_61_136,VGND,li1,85.5600,190.4000,0.000042
FILLER_61_124,VGND,li1,80.0400,190.4000,0.000042
FILLER_61_113,VGND,li1,72.6800,190.4000,0.000038
FILLER_61_111,VGND,li1,71.5300,190.4000,0.000038
FILLER_61_105,VGND,li1,69.9200,190.4000,0.000037
FILLER_61_93,VGND,li1,65.7800,190.4000,0.000033
FILLER_61_65,VGND,li1,50.8300,190.4000,0.000022
FILLER_61_54,VGND,li1,45.5400,190.4000,0.000017
FILLER_61_39,VGND,li1,40.0200,190.4000,0.000011
FILLER_61_27,VGND,li1,35.4200,190.4000,0.000011
FILLER_61_15,VGND,li1,29.9000,190.4000,0.000011
FILLER_61_3,VGND,li1,24.3800,190.4000,0.000011
FILLER_60_445,VGND,li1,225.8600,184.9600,0.000005
FILLER_60_433,VGND,li1,222.1800,184.9600,0.000005
FILLER_60_421,VGND,li1,216.6600,184.9600,0.000005
FILLER_60_418,VGND,li1,212.9800,184.9600,0.000005
FILLER_60_410,VGND,li1,210.6800,184.9600,0.000005
FILLER_60_398,VGND,li1,206.0800,184.9600,0.000005
FILLER_60_386,VGND,li1,200.5600,184.9600,0.000005
FILLER_60_374,VGND,li1,195.0400,184.9600,0.000005
FILLER_60_360,VGND,li1,186.7600,184.9600,0.000007
FILLER_60_352,VGND,li1,182.6200,184.9600,0.000008
FILLER_60_344,VGND,li1,180.3200,184.9600,0.000008
FILLER_60_332,VGND,li1,175.7200,184.9600,0.000009
FILLER_60_314,VGND,li1,165.3700,184.9600,0.000012
FILLER_60_307,VGND,li1,161.6900,184.9600,0.000013
FILLER_60_292,VGND,li1,155.4800,184.9600,0.000014
FILLER_60_280,VGND,li1,151.8000,184.9600,0.000014
FILLER_60_261,VGND,li1,140.7600,184.9600,0.000015
FILLER_60_253,VGND,li1,138.4600,184.9600,0.000015
FILLER_60_251,VGND,li1,135.9300,184.9600,0.000015
FILLER_60_245,VGND,li1,133.1700,184.9600,0.000015
FILLER_60_239,VGND,li1,131.5600,184.9600,0.000015
FILLER_60_222,VGND,li1,125.1200,184.9600,0.000015
FILLER_60_210,VGND,li1,119.6000,184.9600,0.000015
FILLER_60_197,VGND,li1,112.7000,184.9600,0.000015
FILLER_60_188,VGND,li1,108.5600,184.9600,0.000015
FILLER_60_166,VGND,li1,96.8300,184.9600,0.000014
FILLER_60_141,VGND,li1,85.7900,184.9600,0.000014
FILLER_60_139,VGND,li1,84.4100,184.9600,0.000013
FILLER_60_133,VGND,li1,82.8000,184.9600,0.000013
FILLER_60_121,VGND,li1,78.6600,184.9600,0.000013
FILLER_60_109,VGND,li1,71.3000,184.9600,0.000010
FILLER_60_97,VGND,li1,67.6200,184.9600,0.000010
FILLER_60_85,VGND,li1,62.1000,184.9600,0.000008
FILLER_60_83,VGND,li1,58.6500,184.9600,0.000007
FILLER_60_77,VGND,li1,57.0400,184.9600,0.000007
FILLER_60_65,VGND,li1,52.9000,184.9600,0.000006
FILLER_60_53,VGND,li1,47.3800,184.9600,0.000005
FILLER_60_41,VGND,li1,41.8600,184.9600,0.000003
FILLER_60_29,VGND,li1,36.3400,184.9600,0.000003
FILLER_60_27,VGND,li1,32.8900,184.9600,0.000003
FILLER_60_21,VGND,li1,31.2800,184.9600,0.000003
FILLER_60_9,VGND,li1,27.1400,184.9600,0.000003
FILLER_59_449,VGND,li1,227.7000,184.9600,0.000005
FILLER_59_445,VGND,li1,225.6300,184.9600,0.000005
FILLER_59_437,VGND,li1,223.1000,184.9600,0.000005
FILLER_59_425,VGND,li1,218.5000,184.9600,0.000005
FILLER_59_413,VGND,li1,212.9800,184.9600,0.000005
FILLER_59_401,VGND,li1,207.4600,184.9600,0.000005
FILLER_59_375,VGND,li1,192.9700,184.9600,0.000005
FILLER_59_367,VGND,li1,190.9000,184.9600,0.000005
FILLER_59_349,VGND,li1,181.2400,184.9600,0.000008
FILLER_59_343,VGND,li1,178.2500,184.9600,0.000009
FILLER_59_337,VGND,li1,176.6400,184.9600,0.000009
FILLER_59_328,VGND,li1,172.9600,184.9600,0.000010
FILLER_59_281,VGND,li1,149.9600,184.9600,0.000015
FILLER_59_257,VGND,li1,138.6900,184.9600,0.000015
FILLER_59_244,VGND,li1,133.4000,184.9600,0.000015
FILLER_59_225,VGND,li1,124.2000,184.9600,0.000015
FILLER_59_222,VGND,li1,122.8200,184.9600,0.000015
FILLER_59_210,VGND,li1,119.6000,184.9600,0.000015
FILLER_59_198,VGND,li1,112.0100,184.9600,0.000015
FILLER_59_186,VGND,li1,108.5600,184.9600,0.000015
FILLER_59_167,VGND,li1,97.2900,184.9600,0.000014
FILLER_59_163,VGND,li1,96.1400,184.9600,0.000014
FILLER_59_151,VGND,li1,92.4600,184.9600,0.000014
FILLER_59_144,VGND,li1,86.9400,184.9600,0.000014
FILLER_59_119,VGND,li1,75.2100,184.9600,0.000012
FILLER_59_111,VGND,li1,71.5300,184.9600,0.000010
FILLER_59_105,VGND,li1,69.9200,184.9600,0.000010
FILLER_59_93,VGND,li1,65.7800,184.9600,0.000009
FILLER_59_81,VGND,li1,60.2600,184.9600,0.000008
FILLER_59_69,VGND,li1,54.7400,184.9600,0.000007
FILLER_59_57,VGND,li1,49.2200,184.9600,0.000005
FILLER_59_52,VGND,li1,45.0800,184.9600,0.000004
FILLER_59_43,VGND,li1,40.2500,184.9600,0.000003
FILLER_59_39,VGND,li1,39.1000,184.9600,0.000003
FILLER_59_27,VGND,li1,35.4200,184.9600,0.000003
FILLER_59_15,VGND,li1,29.9000,184.9600,0.000003
FILLER_59_3,VGND,li1,24.3800,184.9600,0.000003
FILLER_58_445,VGND,li1,226.7800,179.5200,0.000008
FILLER_58_434,VGND,li1,220.5700,179.5200,0.000008
FILLER_58_426,VGND,li1,218.0400,179.5200,0.000008
FILLER_58_416,VGND,li1,212.5200,179.5200,0.000007
FILLER_58_404,VGND,li1,208.8400,179.5200,0.000006
FILLER_58_392,VGND,li1,203.3200,179.5200,0.000006
FILLER_58_377,VGND,li1,194.3500,179.5200,0.000004
FILLER_58_365,VGND,li1,190.9000,179.5200,0.000005
FILLER_58_362,VGND,li1,187.2200,179.5200,0.000006
FILLER_58_330,VGND,li1,172.9600,179.5200,0.000011
FILLER_58_318,VGND,li1,169.2800,179.5200,0.000012
FILLER_58_309,VGND,li1,163.0700,179.5200,0.000013
FILLER_58_306,VGND,li1,161.4600,179.5200,0.000013
FILLER_58_296,VGND,li1,156.6300,179.5200,0.000014
FILLER_58_289,VGND,li1,153.4100,179.5200,0.000014
FILLER_58_277,VGND,li1,150.4200,179.5200,0.000015
FILLER_58_257,VGND,li1,138.6900,179.5200,0.000016
FILLER_58_253,VGND,li1,137.5400,179.5200,0.000016
FILLER_58_251,VGND,li1,135.9300,179.5200,0.000016
FILLER_58_227,VGND,li1,125.3500,179.5200,0.000017
FILLER_58_215,VGND,li1,121.9000,179.5200,0.000017
FILLER_58_197,VGND,li1,111.3200,179.5200,0.000017
FILLER_58_182,VGND,li1,105.8000,179.5200,0.000017
FILLER_58_173,VGND,li1,100.5100,179.5200,0.000016
FILLER_58_165,VGND,li1,97.9800,179.5200,0.000016
FILLER_58_153,VGND,li1,93.3800,179.5200,0.000015
FILLER_58_141,VGND,li1,87.8600,179.5200,0.000015
FILLER_58_136,VGND,li1,83.7200,179.5200,0.000014
FILLER_58_123,VGND,li1,77.0500,179.5200,0.000013
FILLER_58_114,VGND,li1,73.6000,179.5200,0.000013
FILLER_58_89,VGND,li1,61.4100,179.5200,0.000010
FILLER_58_85,VGND,li1,60.2600,179.5200,0.000010
FILLER_58_78,VGND,li1,57.5000,179.5200,0.000010
FILLER_58_60,VGND,li1,48.0700,179.5200,0.000007
FILLER_58_54,VGND,li1,46.4600,179.5200,0.000006
FILLER_58_45,VGND,li1,41.1700,179.5200,0.000004
FILLER_58_27,VGND,li1,32.8900,179.5200,0.000005
FILLER_58_15,VGND,li1,29.9000,179.5200,0.000005
FILLER_58_3,VGND,li1,24.3800,179.5200,0.000005
FILLER_57_449,VGND,li1,227.7000,179.5200,0.000008
FILLER_57_447,VGND,li1,226.0900,179.5200,0.000008
FILLER_57_428,VGND,li1,217.8100,179.5200,0.000008
FILLER_57_405,VGND,li1,206.7700,179.5200,0.000006
FILLER_57_393,VGND,li1,203.7800,179.5200,0.000006
FILLER_57_390,VGND,li1,200.1000,179.5200,0.000005
FILLER_57_380,VGND,li1,195.2700,179.5200,0.000005
FILLER_57_372,VGND,li1,193.2000,179.5200,0.000004
FILLER_57_360,VGND,li1,188.6000,179.5200,0.000006
FILLER_57_353,VGND,li1,182.8500,179.5200,0.000008
FILLER_57_347,VGND,li1,181.2400,179.5200,0.000008
FILLER_57_314,VGND,li1,166.0600,179.5200,0.000012
FILLER_57_302,VGND,li1,161.9200,179.5200,0.000013
FILLER_57_293,VGND,li1,155.7100,179.5200,0.000014
FILLER_57_281,VGND,li1,152.2600,179.5200,0.000014
FILLER_57_279,VGND,li1,148.8100,179.5200,0.000015
FILLER_57_273,VGND,li1,147.2000,179.5200,0.000015
FILLER_57_261,VGND,li1,143.0600,179.5200,0.000015
FILLER_57_249,VGND,li1,137.5400,179.5200,0.000016
FILLER_57_222,VGND,li1,122.8200,179.5200,0.000017
FILLER_57_214,VGND,li1,120.5200,179.5200,0.000017
FILLER_57_202,VGND,li1,113.3900,179.5200,0.000017
FILLER_57_185,VGND,li1,105.5700,179.5200,0.000017
FILLER_57_181,VGND,li1,104.4200,179.5200,0.000017
FILLER_57_169,VGND,li1,100.7400,179.5200,0.000016
FILLER_57_166,VGND,li1,97.0600,179.5200,0.000016
FILLER_57_156,VGND,li1,92.2300,179.5200,0.000015
FILLER_57_148,VGND,li1,90.1600,179.5200,0.000015
FILLER_57_136,VGND,li1,85.5600,179.5200,0.000014
FILLER_57_125,VGND,li1,78.2000,179.5200,0.000013
FILLER_57_113,VGND,li1,74.9800,179.5200,0.000013
FILLER_57_110,VGND,li1,71.3000,179.5200,0.000012
FILLER_57_92,VGND,li1,63.2500,179.5200,0.000011
FILLER_57_80,VGND,li1,59.8000,179.5200,0.000010
FILLER_57_70,VGND,li1,52.9000,179.5200,0.000008
FILLER_57_62,VGND,li1,49.2200,179.5200,0.000007
FILLER_57_46,VGND,li1,41.6300,179.5200,0.000005
FILLER_57_33,VGND,li1,36.3400,179.5200,0.000005
FILLER_57_27,VGND,li1,33.1200,179.5200,0.000005
FILLER_57_15,VGND,li1,29.9000,179.5200,0.000005
FILLER_57_3,VGND,li1,24.3800,179.5200,0.000005
FILLER_56_449,VGND,li1,227.7000,174.0800,0.000014
FILLER_56_421,VGND,li1,216.6600,174.0800,0.000014
FILLER_56_417,VGND,li1,212.7500,174.0800,0.000014
FILLER_56_390,VGND,li1,200.5600,174.0800,0.000012
FILLER_56_365,VGND,li1,190.9000,174.0800,0.000011
FILLER_56_361,VGND,li1,186.9900,174.0800,0.000014
FILLER_56_350,VGND,li1,181.9300,174.0800,0.000017
FILLER_56_342,VGND,li1,179.4000,174.0800,0.000020
FILLER_56_333,VGND,li1,173.6500,174.0800,0.000024
FILLER_56_325,VGND,li1,169.9700,174.0800,0.000027
FILLER_56_321,VGND,li1,168.8200,174.0800,0.000027
FILLER_56_309,VGND,li1,165.1400,174.0800,0.000030
FILLER_56_307,VGND,li1,161.6900,174.0800,0.000032
FILLER_56_295,VGND,li1,156.1700,174.0800,0.000035
FILLER_56_289,VGND,li1,154.5600,174.0800,0.000035
FILLER_56_277,VGND,li1,148.5800,174.0800,0.000035
FILLER_56_265,VGND,li1,144.9000,174.0800,0.000035
FILLER_56_253,VGND,li1,139.3800,174.0800,0.000036
FILLER_56_251,VGND,li1,135.9300,174.0800,0.000036
FILLER_56_245,VGND,li1,134.3200,174.0800,0.000036
FILLER_56_230,VGND,li1,127.8800,174.0800,0.000036
FILLER_56_220,VGND,li1,122.3600,174.0800,0.000037
FILLER_56_208,VGND,li1,118.6800,174.0800,0.000037
FILLER_56_201,VGND,li1,112.9300,174.0800,0.000037
FILLER_56_197,VGND,li1,111.7800,174.0800,0.000037
FILLER_56_194,VGND,li1,109.9400,174.0800,0.000037
FILLER_56_182,VGND,li1,106.7200,174.0800,0.000037
FILLER_56_166,VGND,li1,98.4400,174.0800,0.000037
FILLER_56_141,VGND,li1,85.3300,174.0800,0.000036
FILLER_56_128,VGND,li1,81.8800,174.0800,0.000035
FILLER_56_116,VGND,li1,76.3600,174.0800,0.000034
FILLER_56_91,VGND,li1,62.3300,174.0800,0.000030
FILLER_56_85,VGND,li1,60.7200,174.0800,0.000030
FILLER_56_80,VGND,li1,57.9600,174.0800,0.000030
FILLER_56_63,VGND,li1,49.4500,174.0800,0.000023
FILLER_56_59,VGND,li1,48.3000,174.0800,0.000023
FILLER_56_43,VGND,li1,40.4800,174.0800,0.000015
FILLER_56_11,VGND,li1,25.5300,174.0800,0.000014
FILLER_56_3,VGND,li1,23.4600,174.0800,0.000014
FILLER_55_449,VGND,li1,227.7000,174.0800,0.000014
FILLER_55_447,VGND,li1,226.0900,174.0800,0.000014
FILLER_55_439,VGND,li1,224.0200,174.0800,0.000014
FILLER_55_427,VGND,li1,219.4200,174.0800,0.000014
FILLER_55_401,VGND,li1,205.1600,174.0800,0.000013
FILLER_55_393,VGND,li1,202.8600,174.0800,0.000012
FILLER_55_391,VGND,li1,200.3300,174.0800,0.000012
FILLER_55_373,VGND,li1,192.0500,174.0800,0.000010
FILLER_55_365,VGND,li1,189.9800,174.0800,0.000011
FILLER_55_337,VGND,li1,178.0200,174.0800,0.000020
FILLER_55_334,VGND,li1,174.3400,174.0800,0.000024
FILLER_55_326,VGND,li1,172.0400,174.0800,0.000025
FILLER_55_293,VGND,li1,155.2500,174.0800,0.000035
FILLER_55_289,VGND,li1,154.1000,174.0800,0.000035
FILLER_55_272,VGND,li1,147.2000,174.0800,0.000035
FILLER_55_260,VGND,li1,142.6000,174.0800,0.000035
FILLER_55_233,VGND,li1,128.1100,174.0800,0.000036
FILLER_55_225,VGND,li1,125.5800,174.0800,0.000036
FILLER_55_223,VGND,li1,123.0500,174.0800,0.000037
FILLER_55_217,VGND,li1,121.4400,174.0800,0.000037
FILLER_55_205,VGND,li1,117.3000,174.0800,0.000037
FILLER_55_193,VGND,li1,111.7800,174.0800,0.000037
FILLER_55_160,VGND,li1,95.6800,174.0800,0.000037
FILLER_55_142,VGND,li1,86.2500,174.0800,0.000036
FILLER_55_134,VGND,li1,83.7200,174.0800,0.000036
FILLER_55_113,VGND,li1,74.0600,174.0800,0.000034
FILLER_55_104,VGND,li1,69.9200,174.0800,0.000033
FILLER_55_95,VGND,li1,64.4000,174.0800,0.000032
FILLER_55_79,VGND,li1,56.8100,174.0800,0.000029
FILLER_55_75,VGND,li1,55.6600,174.0800,0.000029
FILLER_55_63,VGND,li1,49.4500,174.0800,0.000023
FILLER_55_57,VGND,li1,47.8400,174.0800,0.000023
FILLER_55_52,VGND,li1,45.0800,174.0800,0.000020
FILLER_55_40,VGND,li1,41.4000,174.0800,0.000015
FILLER_55_28,VGND,li1,35.8800,174.0800,0.000013
FILLER_55_18,VGND,li1,29.2100,174.0800,0.000014
FILLER_55_6,VGND,li1,25.7600,174.0800,0.000014
FILLER_54_450,VGND,li1,227.9300,168.6400,0.000028
FILLER_54_421,VGND,li1,215.2800,168.6400,0.000028
FILLER_54_419,VGND,li1,213.2100,168.6400,0.000027
FILLER_54_411,VGND,li1,211.1400,168.6400,0.000027
